UID,Title_Director_Actors,Title,Series_or_Movie,Genres_all,Primary G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Genre count,Country_Availability,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,Country count,Languages,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,Language count,Director,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,Director count,Actors,A2,A3,A4,Actor count,Biography,Crime,Action,Comedy,Documentary,Drama,Adventure,Animation,Horror,Mystery,Sci-Fi,Thriller,Family,Fantasy,Adult,Talk-Show,Romance,Music,Musical,Western,Sport,War,History,News,Germany,Singapore,Thailand,Lithuania,Argentina,France,Hong Kong,Australia,Poland,Slovakia,Israel,South Africa,Japan,Sweden,Canada,Greece,Italy,Belgium,Brazil,United States,Russia,United Kingdom,Portugal,South Korea,Hungary,Romania,Switzerland,India,Czech Republic,Mexico,Spain,Turkey,Iceland,Netherlands,Malaysia,Colombia,Runtime,Under 30 mins,30-60 mins,1-2 hours,Over 2 hours,View_Rating,IMDb_Score,Rotten_Tomatoes_Score,Metacritic_Score,Awards_Received,Awards_Nominated_For,Boxoffice,Release_Date,Netflix_Release_Date,Production
3825,"English Vinglish_Gauri Shinde_Mehdi Nebbou, Priya Anand, Sridevi, Adil Hussain",English Vinglish,Movie,"Comedy,Drama,Family",Comedy,Drama,Family,,,,,,,,,,3,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Hindi,,,,,,,,,,,,,,1,Gauri Shinde,,,,,,,,,,,,,1,Mehdi Nebbou,Priya Anand,Sridevi,Adil Hussain,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,Not Rated,7.8,80,,12,19,1862086,5-Oct-12,16/7/2016,"Eros International Film Productions, Lola&#39;s Productions"
3839,"Epic_Chris Wedge_Jim Conroy, Aziz Ansari, Allison Bills, Blake Anderson",Epic,Movie,"Animation,Adventure,Family,Fantasy,Mystery,Thriller",Animation,Adventure,Family,Fantasy,Mystery,Thriller,,,,,,,6,Hong Kong,South Korea,Thailand,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,English,,,,,,,,,,,,,,1,Chris Wedge,,,,,,,,,,,,,1,Jim Conroy,Aziz Ansari,Allison Bills,Blake Anderson,4,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,PG,6.7,65,52,2,21,107518682,24-May-13,1/5/2016,Blue Sky Studios
3841,"Equals_Drake Doremus_Vernetta Lopez, Nicholas Hoult, Scott Lawrence, Kate Lyn Sheil",Equals,Movie,"Drama,Romance,Sci-Fi",Drama,Romance,Sci-Fi,,,,,,,,,,3,Hong Kong,Hungary,Czech Republic,Australia,Slovakia,Sweden,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,English,,,,,,,,,,,,,,1,Drake Doremus,,,,,,,,,,,,,1,Vernetta Lopez,Nicholas Hoult,Scott Lawrence,Kate Lyn Sheil,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,PG-13,6.1,36,43,1,5,33258,26-May-16,1/2/2017,"Scott Free Productions, Union Investment Partners, Route One Entertainment"
3845,"Eragon_Stefen Fangmeier_Jeremy Irons, Ed Speleers, Sienna Guillory, Robert Carlyle",Eragon,Movie,"Action,Adventure,Family,Fantasy",Action,Adventure,Family,Fantasy,,,,,,,,,4,Hong Kong,South Korea,Thailand,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,English,,,,,,,,,,,,,,1,Stefen Fangmeier,,,,,,,,,,,,,1,Jeremy Irons,Ed Speleers,Sienna Guillory,Robert Carlyle,4,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,PG,5.1,,38,1,6,75030163,15-Dec-06,14/4/2015,
3847,"Eraser_Chuck Russell_Arnold Schwarzenegger, James Caan, Vanessa Williams, James Coburn",Eraser,Movie,"Action,Drama,Thriller",Action,Drama,Thriller,,,,,,,,,,3,Hong Kong,Thailand,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,,,,,,,,,,,,,,1,Chuck Russell,,,,,,,,,,,,,1,Arnold Schwarzenegger,James Caan,Vanessa Williams,James Coburn,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,R,6.1,38,56,3,2,101295562,21-Jun-96,14/4/2015,"Kopelson Entertainment, Warner Bros."
3852,"Erin Brockovich_Steven Soderbergh_Albert Finney, Dawn Didawick, David Brisbin, Julia Roberts",Erin Brockovich,Movie,"Biography,Drama",Biography,Drama,,,,,,,,,,,2,United Kingdom,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,English,,,,,,,,,,,,,,1,Steven Soderbergh,,,,,,,,,,,,,1,Albert Finney,Dawn Didawick,David Brisbin,Julia Roberts,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,R,7.3,84,73,33,59,125595205,17-Mar-00,14/4/2015,Jersey Films
3862,"Escape Room_Adam Robitel_Logan Miller, Jay Ellis, Tyler Labine, Taylor Russell",Escape Room,Movie,"Action,Adventure,Horror,Mystery,Thriller",Action,Adventure,Horror,Mystery,Thriller,,,,,,,,5,South Africa,Portugal,Czech Republic,Israel,Poland,Greece,Slovakia,Sweden,Belgium,United Kingdom,Canada,Spain,Switzerland,Germany,Italy,,,,,,,,,,,,,,,,,,,,,,15,English,,,,,,,,,,,,,,1,Adam Robitel,,,,,,,,,,,,,1,Logan Miller,Jay Ellis,Tyler Labine,Taylor Russell,4,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,0,PG-13,6.4,51,48,1,7,57005601,4-Jan-19,15/8/2019,"Columbia Pictures, Original Film"
3872,"Eternal Sunshine of the Spotless Mind_Michel Gondry_Gerry Robert Byrne, Elijah Wood, Kate Winslet, Jim Carrey",Eternal Sunshine of the Spotless Mind,Movie,"Drama,Romance,Sci-Fi",Drama,Romance,Sci-Fi,,,,,,,,,,3,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,,,,,,,,,,,,,,1,Michel Gondry,,,,,,,,,,,,,1,Gerry Robert Byrne,Elijah Wood,Kate Winslet,Jim Carrey,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,8.3,92,89,73,111,34400301,19-Mar-04,14/4/2015,"Anonymous Content, Focus Features, Blue Ruin, This Is That Productions"
3885,"Europa Report_Sebastián Cordero_Christian Camargo, Daniel Wu, Sharlto Copley, Karolina Wydra",Europa Report,Movie,"Action,Drama,Mystery,Sci-Fi,Thriller",Action,Drama,Mystery,Sci-Fi,Thriller,,,,,,,,5,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,Russian,Chinese,,,,,,,,,,,,3,Sebastián Cordero,,,,,,,,,,,,,1,Christian Camargo,Daniel Wu,Sharlto Copley,Karolina Wydra,4,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,PG-13,6.4,81,68,1,2,125687,27-Jun-13,14/4/2015,Wayfare Entertainment
3888,"Evan Almighty_Tom Shadyac_Morgan Freeman, Lauren Graham, Johnny Simmons, Steve Carell",Evan Almighty,Movie,"Comedy,Family,Fantasy",Comedy,Family,Fantasy,,,,,,,,,,3,Italy,Spain,Portugal,South Africa,Switzerland,United Kingdom,Mexico,Argentina,Brazil,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,10,English,,,,,,,,,,,,,,1,Tom Shadyac,,,,,,,,,,,,,1,Morgan Freeman,Lauren Graham,Johnny Simmons,Steve Carell,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,3,0,0,1,0,PG,5.4,23,37,2,11,100462298,22-Jun-07,14/4/2015,"Shady Acres Entertainment, Universal Pictures, Spyglass Entertainment"
3889,"Evelyn_Bruce Beresford_Pierce Brosnan, Niall Beagan, Hugh McDonagh, Sophie Vavasseur",Evelyn,Movie,Drama,Drama,,,,,,,,,,,,1,Portugal,Spain,Romania,Iceland,Belgium,Greece,Czech Republic,Argentina,Australia,Japan,France,Hong Kong,South Korea,Russia,Sweden,Poland,India,Netherlands,Slovakia,Germany,Lithuania,Brazil,Hungary,Turkey,Italy,Israel,Canada,Mexico,South Africa,Singapore,Switzerland,United States,Thailand,United Kingdom,Malaysia,Colombia,36,English,,,,,,,,,,,,,,1,Bruce Beresford,,,,,,,,,,,,,1,Pierce Brosnan,Niall Beagan,Hugh McDonagh,Sophie Vavasseur,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,0,PG,7,64,55,4,7,1487645,25-Dec-02,10/9/2019,United Artists
3890,"Even the Rain_Icíar Bollaín_Luis Tosar, Karra Elejalde, Gael García Bernal, Juan Carlos Aduviri",Even the Rain,Movie,"Drama,History",Drama,History,,,,,,,,,,,2,United States,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Spanish,Quechua,English,,,,,,,,,,,,3,Icíar Bollaín,,,,,,,,,,,,,1,Luis Tosar,Karra Elejalde,Gael García Bernal,Juan Carlos Aduviri,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Not Rated,7.4,87,69,21,17,518017,5-Jan-11,14/4/2015,"Morena Films S.L., Vaca Films"
3892,"Event Horizon_Paul W.S. Anderson_Joely Richardson, Laurence Fishburne, Kathleen Quinlan, Sam Neill",Event Horizon,Movie,"Horror,Sci-Fi,Thriller",Horror,Sci-Fi,Thriller,,,,,,,,,,3,Spain,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,English,Latin,,,,,,,,,,,,,2,Paul W.S. Anderson,,,,,,,,,,,,,1,Joely Richardson,Laurence Fishburne,Kathleen Quinlan,Sam Neill,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,R,6.7,28,35,1,2,26673242,15-Aug-97,14/4/2015,Impact Pictures
3895,"Everest_Baltasar Kormákur_Ang Phula Sherpa, Jason Clarke, Thomas M. Wright, Martin Henderson",Everest,Movie,"Action,Adventure,Biography,Drama,Thriller",Action,Adventure,Biography,Drama,Thriller,,,,,,,,5,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,Russian,,,,,,,,,,,,,2,Baltasar Kormákur,,,,,,,,,,,,,1,Ang Phula Sherpa,Jason Clarke,Thomas M. Wright,Martin Henderson,4,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,PG-13,7.1,72,64,1,8,43482270,25-Sep-15,27/3/2017,"Working Title Films, Free State Pictures, RVK Studios"
3899,"Everybody Knows_Asghar Farhadi_Ricardo Darín, Eduard Fernández, Penélope Cruz, Javier Bardem",Everybody Knows,Movie,"Crime,Drama,Mystery,Thriller",Crime,Drama,Mystery,Thriller,,,,,,,,,4,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Spanish,English,Catalan,,,,,,,,,,,,3,Asghar Farhadi,,,,,,,,,,,,,1,Ricardo Darín,Eduard Fernández,Penélope Cruz,Javier Bardem,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,R,6.9,,68,5,33,2660165,8-Feb-19,6/6/2019,
3905,"Everything You Always Wanted to Know About Sex But Were Afraid to Ask_Woody Allen_Lou Jacobi, Woody Allen, John Carradine, Louise Lasser",Everything You Always Wanted to Know About Sex But Were Afraid to Ask,Movie,Comedy,Comedy,,,,,,,,,,,,1,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,Italian,,,,,,,,,,,,,2,Woody Allen,,,,,,,,,,,,,1,Lou Jacobi,Woody Allen,John Carradine,Louise Lasser,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,6.8,88,66,1,1,18016290,6-Aug-72,1/3/2016,"United Artists, Rollins-Joffe Productions"
3908,"Evil Dead_Fede Alvarez_Jane Levy, Shiloh Fernandez, Jessica Lucas, Lou Taylor Pucci",Evil Dead,Movie,"Action,Adventure,Fantasy,Horror,Thriller",Action,Adventure,Fantasy,Horror,Thriller,,,,,,,,5,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,Welsh,,,,,,,,,,,,,2,Fede Alvarez,,,,,,,,,,,,,1,Jane Levy,Shiloh Fernandez,Jessica Lucas,Lou Taylor Pucci,4,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,6.5,63,57,6,18,54239856,5-Apr-13,14/4/2015,Ghost House Pictures
3923,"Executive Decision_Stuart Baird_Steven Seagal, John Leguizamo, Kurt Russell, Halle Berry",Executive Decision,Movie,"Action,Adventure,Thriller",Action,Adventure,Thriller,,,,,,,,,,3,Australia,Hong Kong,Thailand,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,English,Arabic,,,,,,,,,,,,,2,Stuart Baird,,,,,,,,,,,,,1,Steven Seagal,John Leguizamo,Kurt Russell,Halle Berry,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,R,6.4,65,62,2,2,56569216,15-Mar-96,1/7/2019,"Warner Bros., Silver Pictures"
3926,"Exiled_Johnnie To_Francis Ng, Simon Yam, Anthony Chau-Sang Wong, Nick Cheung",Exiled,Movie,"Action,Crime,Thriller",Action,Crime,Thriller,,,,,,,,,,3,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Cantonese,English,,,,,,,,,,,,,2,Johnnie To,,,,,,,,,,,,,1,Francis Ng,Simon Yam,Anthony Chau-Sang Wong,Nick Cheung,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,7.2,80,73,8,16,51957,19-Oct-06,14/4/2015,Milky Way Image
3936,"Expelled from Paradise_Seiji Mizushima_Rie Kugimiya, Wendee Lee, Shin'ichirô Miki, Steve Blum",Expelled from Paradise,Movie,"Animation,Action,Adventure,Sci-Fi",Animation,Action,Adventure,Sci-Fi,,,,,,,,,4,Canada,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Japanese,,,,,,,,,,,,,,1,Seiji Mizushima,,,,,,,,,,,,,1,Rie Kugimiya,Wendee Lee,Shin'ichirô Miki,Steve Blum,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,TV-14,6.7,59,,1,1,34510,15-Nov-14,2/6/2015,Toei Animation Company
3941,"Extra Ordinary_Enda Loughman, Mike Ahern_Claudia O'Doherty, Maeve Higgins, Barry Ward, Will Forte",Extra Ordinary,Movie,"Comedy,Fantasy,Horror",Comedy,Fantasy,Horror,,,,,,,,,,3,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,,,,,,,,,,,,,,1,Enda Loughman,Mike Ahern,,,,,,,,,,,,2,Claudia O'Doherty,Maeve Higgins,Barry Ward,Will Forte,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,6.4,98,72,15,7,164346,6-Mar-20,17/3/2020,"Good Deed Entertainment, Umedia, Blinder Films"
3948,"Extreme Job_Byeong-heon Lee_Lee Hanee, Shin Ha-kyun, Joon-seok Heo, Myoung Gong",Extreme Job,Movie,"Action,Comedy,Crime",Action,Comedy,Crime,,,,,,,,,,3,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Korean,Mandarin,,,,,,,,,,,,,2,Byeong-heon Lee,,,,,,,,,,,,,1,Lee Hanee,Shin Ha-kyun,Joon-seok Heo,Myoung Gong,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Not Rated,7.1,82,,7,27,1565885,21-Jun-19,28/2/2021,CJ Entertainment
3955,"Eye in the Sky_Gavin Hood_Armaan Haggio, Faisa Hassan, Aisha Takow, Helen Mirren",Eye in the Sky,Movie,"Action,Drama,Thriller,War",Action,Drama,Thriller,War,,,,,,,,,4,Hungary,Czech Republic,Australia,Malaysia,Slovakia,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,English,Somali,,,,,,,,,,,,,2,Gavin Hood,,,,,,,,,,,,,1,Armaan Haggio,Faisa Hassan,Aisha Takow,Helen Mirren,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,R,7.3,95,73,4,10,18704595,1-Apr-16,7/2/2017,"Entertainment One, Raindog Films"
3957,"Eyes Wide Shut_Stanley Kubrick_Jackie Sawiris, Madison Eginton, Tom Cruise, Nicole Kidman",Eyes Wide Shut,Movie,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,,,,,,,,,,3,Hong Kong,Russia,Portugal,Thailand,Spain,Israel,Singapore,Greece,Malaysia,India,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,11,English,,,,,,,,,,,,,,1,Stanley Kubrick,,,,,,,,,,,,,1,Jackie Sawiris,Madison Eginton,Tom Cruise,Nicole Kidman,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,4,0,0,0,1,R,7.4,75,68,11,30,55691208,16-Jul-99,14/4/2015,"Warner Brothers, Hobby Films, Pole Star"
3975,"Faces Places_Agnès Varda, JR_Agnès Varda, Clemens Van Dungern, Jeannine Carpentier, JR",Faces Places,Movie,Documentary,Documentary,,,,,,,,,,,,1,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,French,,,,,,,,,,,,,,1,Agnès Varda,JR,,,,,,,,,,,,2,Agnès Varda,Clemens Van Dungern,Jeannine Carpentier,JR,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,PG,7.9,99,94,36,40,953717,28-Jun-17,5/5/2018,"Rouge International, Arte France Cinema"
3982,"Fahrenheit 11/9_Michael Moore_Roger Ailes, Jim Acosta, Brooke Baldwin, Ashleigh Banfield",Fahrenheit 11/9,Movie,Documentary,Documentary,,,,,,,,,,,,1,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,,,,,,,,,,,,,,1,Michael Moore,,,,,,,,,,,,,1,Roger Ailes,Jim Acosta,Brooke Baldwin,Ashleigh Banfield,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,R,7,82,69,3,6,6352306,21-Sep-18,7/8/2019,"Dog Eat Dog Films, State Run Films, Midwestern Films"
3985,"Fair Game_Doug Liman_Sonya Davison, Naomi Watts, Vanessa Chong, Anand Tiwari",Fair Game,Movie,"Biography,Drama,Thriller",Biography,Drama,Thriller,,,,,,,,,,3,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,Arabic,French,,,,,,,,,,,,3,Doug Liman,,,,,,,,,,,,,1,Sonya Davison,Naomi Watts,Vanessa Chong,Anand Tiwari,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,PG-13,6.8,79,69,4,8,9540691,3-Dec-10,14/4/2015,"Zucker Productions, River Road, Hypnotic, Weed Road Pictures"
4000,"Falling Down_Joel Schumacher_Michael Douglas, Robert Duvall, Barbara Hershey, Rachel Ticotin",Falling Down,Movie,"Crime,Drama,Thriller",Crime,Drama,Thriller,,,,,,,,,,3,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,Spanish,Korean,,,,,,,,,,,,3,Joel Schumacher,,,,,,,,,,,,,1,Michael Douglas,Robert Duvall,Barbara Hershey,Rachel Ticotin,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,7.6,73,56,1,2,40903593,26-Feb-93,1/5/2018,"Warner Bros., Le Studio Canal +, Alcor Films, Regency Enterprises"
4006,"Fame_Alan Parker_Lee Curreri, Laura Dean, Eddie Barth, Irene Cara",Fame,Movie,"Drama,Music,Musical",Drama,Music,Musical,,,,,,,,,,3,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,Spanish,French,Russian,,,,,,,,,,,4,Alan Parker,,,,,,,,,,,,,1,Lee Curreri,Laura Dean,Eddie Barth,Irene Cara,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,R,6.6,84,58,7,16,21202829,16-May-80,1/4/2020,Metro-Goldwyn-Mayer
4024,"Fantastic Beasts and Where To Find Them_David Yates_Tim Bentinck, Sam Redford, Scott Goldman, Eddie Redmayne",Fantastic Beasts and Where To Find Them,Movie,"Adventure,Family,Fantasy",Adventure,Family,Fantasy,,,,,,,,,,3,Hungary,South Korea,Brazil,Czech Republic,Poland,Argentina,Slovakia,Turkey,Mexico,Colombia,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,11,English,Khmer,,,,,,,,,,,,,2,David Yates,,,,,,,,,,,,,1,Tim Bentinck,Sam Redford,Scott Goldman,Eddie Redmayne,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,4,0,0,0,1,PG-13,7.3,74,66,15,53,234037575,18-Nov-16,17/9/2017,"Heyday Films, Nvizible, Warner Bros. Pictures"
4025,"Fantastic Beasts: The Crimes of Grindelwald_David Yates_Johnny Depp, Carmen Ejogo, Kevin Guthrie, Wolf Roth",Fantastic Beasts: The Crimes of Grindelwald,Movie,"Adventure,Family,Fantasy",Adventure,Family,Fantasy,,,,,,,,,,3,Switzerland,Canada,Belgium,Netherlands,Spain,Germany,India,Turkey,Thailand,Singapore,Malaysia,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,12,English,French,,,,,,,,,,,,,2,David Yates,,,,,,,,,,,,,1,Johnny Depp,Carmen Ejogo,Kevin Guthrie,Wolf Roth,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,4,0,0,0,1,PG-13,6.6,36,52,3,22,159555901,16-Nov-18,7/9/2019,"Heyday Films, Warner Bros."
